"sample","Temp_C_Avg.1_T0","TIMESTAMP_T0","CO2_calc_T0","delta13C_calc_T0","time_T0","date_T0","doe_T0","sampling_id_T0","event_id_T0","event","crop_T0","fert_T0","addition_T0","dry_weight_g_T0","unique_soil_T0","CO2C_ug_g_T0","Temp_C_Avg.1_T1","TIMESTAMP_T1","CO2_calc_T1","delta13C_calc_T1","time_T1","date_T1","doe_T1","sampling_id_T1","event_id_T1","crop_T1","fert_T1","addition_T1","dry_weight_g_T1","unique_soil_T1","CO2C_ug_g_T1","CO2_flux_ug_g","sample_date","time_dif","CO2_flux_ug_g_d","diff.day","CO2_flux_ug_g_int","cum_CO2_flux_ug_g","atom_percent13C_calc_T1","atom_percent13C_calc_T0","soil_atom_percent13C","soil_Rsample","soil_delta13C","pglu","psoil","CO2_flux_ug_g_d_glu","CO2_flux_ug_g_int_glu","cum_CO2_flux_ug_g_glu","cum_pglu","CO2_flux_ug_g_d_soil","cum_CO2_flux_ug_g_soil","cum_psoil"
38,21.75033,"5/22/21 13:01",454.178872546674,9.76528928365661,2021-05-22 13:01:00,2021-05-22,130,35,17.5,18,"Mxg","336N","+C",9.271147252,13,11.3104763361598,21.38756,"5/24/21 5:21",1942.05584782937,1440.14492869305,2021-05-24 05:21:00,2021-05-24,132,36,18,"Mxg","336N","+C",9.271147252,13,48.4228398813184,37.1123635451586,"38 2021-05-22",40.3333333333333,22.0833898781109,18,397.501017805996,3143.7228356509,2.65570352002886,1.11634493384251,3.12484310583669,0.032256392722549,1885.10976651333,2.07792109569422,97.9220789043058,0.458875416921668,8.25975750459002,203.80538691803,6.48293114796274,21.6245144611892,2939.91744873287,93.5170688520373
39,21.76626,"5/22/21 13:02",470.799081395252,-11.1329238066381,2021-05-22 13:02:00,2021-05-22,130,35,17.5,18,"Mxg","336N","+N",9.271147252,13,11.7237382922757,21.39252,"5/24/21 5:22",1951.78351575874,-12.4167652050189,2021-05-24 05:22:00,2021-05-24,132,36,18,"Mxg","336N","+N",9.271147252,13,48.6645681376585,36.9408298453829,"39 2021-05-22",40.3333333333333,21.9813202385749,18,395.663764294349,3675.16048920991,1.09208940413489,1.0934935774724,1.09164376821402,0.0110369215484263,-12.8242043213272,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,21.75412,"5/22/21 13:02",450.43957134075,-11.248517800668,2021-05-22 13:02:00,2021-05-22,130,35,17.5,18,"Mxg","112N","Cntrl",9.689180785,14,10.7332524033753,21.39295,"5/24/21 5:22",1893.60492425945,-12.1285916215583,2021-05-24 05:22:00,2021-05-24,132,36,18,"Mxg","112N","Cntrl",9.689180785,14,45.1768959668513,34.443643563476,"40 2021-05-22",40.3333333333333,20.4953912113245,18,368.917041803842,3258.49816892815,1.09240459113403,1.09336715071304,1.09210464043643,0.0110416325862183,-12.4028347881272,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,21.74445,"5/22/21 13:03",467.916298306392,104.16325676137,2021-05-22 13:03:00,2021-05-22,130,35,17.5,18,"Mxg","112N","+C",9.689180785,14,11.1500603853549,21.36357,"5/24/21 5:23",1878.29812909192,1885.94758087281,2021-05-24 05:23:00,2021-05-24,132,36,18,"Mxg","112N","+C",9.689180785,14,44.8161826651037,33.6661222797488,"41 2021-05-22",40.3333333333333,20.0327339185282,18,360.589210533508,3529.02842579167,3.12572217319386,1.21943388529237,3.75707583327316,0.0390374239540412,2491.62580199469,2.72365190884178,97.2763480911582,0.54562193976519,9.82119491577342,229.077726717086,6.49124062143809,19.487111978763,3299.95069907458,93.5087593785619
42,21.75014,"5/22/21 13:04",617.20964566836,-11.9810795572382,2021-05-22 13:04:00,2021-05-22,130,35,17.5,18,"Mxg","112N","+N",9.689180785,14,14.707314235658,21.34331,"5/24/21 5:24",1770.70474845934,-12.0361959546117,2021-05-24 05:24:00,2021-05-24,132,36,18,"Mxg","112N","+N",9.689180785,14,42.2519117838967,27.5445975482387,"42 2021-05-22",40.3333333333333,16.3901737477123,18,295.023127458821,3105.01039740033,1.09250564755319,1.09256593021421,1.0924734598969,0.0110454026919169,-12.0656250801031,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,21.75283,"5/22/21 13:04",457.107561661358,-10.9675139646939,2021-05-22 13:04:00,2021-05-22,130,35,17.5,18,"Mxg","336N","Cntrl",11.35112405,15,9.29743820665381,21.35982,"5/24/21 5:24",953.788549521332,-13.4355848680935,2021-05-24 05:24:00,2021-05-24,132,36,18,"Mxg","336N","Cntrl",11.35112405,15,19.4256768207654,10.1282386141116,"43 2021-05-22",40.3333333333333,6.02672049765316,18,108.480968957757,939.43435654583,1.09097506412638,1.09367448795549,1.0884970689684,0.0110047571486947,-15.701085955236,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,21.75305,"5/22/21 13:05",435.3697334233,-3.77644436744073,2021-05-22 13:05:00,2021-05-22,130,35,17.5,18,"Mxg","336N","+C",11.35112405,15,8.85529033720347,21.34266,"5/24/21 5:25",1101.92039573054,1694.80959907505,2021-05-24 05:25:00,2021-05-24,132,36,18,"Mxg","336N","+C",11.35112405,15,22.4439649599882,13.5886746227847,"44 2021-05-22",40.3333333333333,8.0858229160372,18,145.54481248867,1208.23346328556,2.92475856926766,1.10153879662575,4.11289066334276,0.0428930509199365,2836.48479199453,3.08706333881065,96.9129366611893,0.249614474882135,4.49306054787842,122.617058950762,10.1484574526953,7.83620844115506,1085.6164043348,89.8515425473047
45,21.78442,"5/22/21 13:06",464.33340080337,-11.1134950966932,2021-05-22 13:06:00,2021-05-22,130,35,17.5,18,"Mxg","336N","+N",11.35112405,15,9.44339814906454,21.3715,"5/24/21 5:26",903.741484460636,-13.7161956179516,2021-05-24 05:26:00,2021-05-24,132,36,18,"Mxg","336N","+N",11.35112405,15,18.4056453559938,8.96224720692929,"45 2021-05-22",40.3333333333333,5.3329074289166,18,95.9923337204988,761.234182480409,1.0906681400553,1.09351482689102,1.08766862480263,0.0109962894381375,-16.4584637140819,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,21.78138,"5/22/21 13:07",454.679820227306,-10.5664324993219,2021-05-22 13:07:00,2021-05-22,130,35,17.5,18,"Mxg","112N","Cntrl",11.19816387,16,9.37347408958602,21.37647,"5/24/21 5:26",1201.61982042375,-13.0198873484645,2021-05-24 05:26:00,2021-05-24,132,36,18,"Mxg","112N","Cntrl",11.19816387,16,24.8061084225105,15.4326343329244,"46 2021-05-22",40.3166666666667,9.18685135982273,18,165.363324476809,1145.50696015809,1.09142973876984,1.09411315222281,1.08979988699403,0.0110180738260454,-14.5100018742415,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,21.76431,"5/22/21 13:08",446.665651440231,-7.28579276642871,2021-05-22 13:08:00,2021-05-22,130,35,17.5,18,"Mxg","112N","+C",11.19816387,16,9.20879058586033,21.37727,"5/24/21 5:27",1234.19297250307,1990.55134626501,2021-05-24 05:27:00,2021-05-24,132,36,18,"Mxg","112N","+C",11.19816387,16,25.4784758135932,16.2696852277328,"47 2021-05-22",40.3166666666667,9.68513713432628,18,174.332468417873,1360.97118931169,3.2353513056332,1.09770105383881,4.44528089179578,0.0465207886463675,3160.96067604335,3.42655005499436,96.5734499450056,0.331866071802536,5.97358929244565,126.968012004516,9.3292211474903,9.35327106252374,1234.00317730717,90.6707788525097
48,21.74443,"5/22/21 13:09",454.017873988575,-10.8144684223005,2021-05-22 13:09:00,2021-05-22,130,35,17.5,18,"Mxg","112N","+N",11.19816387,16,9.36100048227618,21.36927,"5/24/21 5:28",1071.37291657249,-12.8701292101301,2021-05-24 05:28:00,2021-05-24,132,36,18,"Mxg","112N","+N",11.19816387,16,22.1178462484651,12.7568457661889,"48 2021-05-22",40.3166666666667,7.59398838499878,18,136.691790929978,938.250552102527,1.09159353768412,1.09384187488472,1.08994370307728,0.0110195438551296,-14.3785180067081,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,21.79198,"5/22/21 13:16",525.506394976376,-11.2669996486852,2021-05-22 13:16:00,2021-05-22,130,35,17.5,18,"Mxg","0N","Cntrl",9.702276927,17,12.5034670145645,21.40903,"5/24/21 5:31",1415.35591053181,-12.1219093171542,2021-05-24 05:31:00,2021-05-24,132,36,18,"Mxg","0N","Cntrl",9.702276927,17,33.7195958428339,21.2161288282694,"49 2021-05-22",40.25,12.650610978347,18,227.710997610246,2632.42373344582,1.09241189981437,1.09334693682878,1.091860847143,0.0110391405246801,-12.625732343492,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,21.79667,"5/22/21 13:17",488.093191782017,3.9412561984129,2021-05-22 13:17:00,2021-05-22,130,35,17.5,18,"Mxg","0N","+C",9.702276927,17,11.613103359335,21.36975,"5/24/21 5:32",1545.2313058431,1314.98502415666,2021-05-24 05:32:00,2021-05-24,132,36,18,"Mxg","0N","+C",9.702276927,17,36.8186714723945,25.2055681130595,"50 2021-05-22",40.25,15.0294070736255,18,270.52932732526,3072.22548001308,2.52292381939513,1.10997764902934,3.17391846645221,0.0327795818666124,1931.9053931122,2.12804420881471,97.8719557911853,0.319832426849476,5.75698368329058,181.060316115308,5.89345792791671,14.7095746467761,2891.16516389777,94.1065420720833
51,21.78681,"5/22/21 13:18",454.022709992,-10.7112140736411,2021-05-22 13:18:00,2021-05-22,130,35,17.5,18,"Mxg","0N","+N",9.702276927,17,10.8028323597478,21.38475,"5/24/21 5:34",1323.39891827759,-12.7065706813363,2021-05-24 05:34:00,2021-05-24,132,36,18,"Mxg","0N","+N",9.702276927,17,31.5314013627523,20.7285690030046,"51 2021-05-22",40.2666666666667,12.3547762269564,18,222.385972085214,2650.11291225216,1.09177243024322,1.09395480453361,1.090635071287,0.0110266107974007,-13.7464292191856,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,21.77552,"5/22/21 13:19",448.592761113986,-10.2644521732185,2021-05-22 13:19:00,2021-05-22,130,35,17.5,18,"Mxg","0N","Cntrl",10.78286589,18,9.60435951933527,21.39304,"5/24/21 5:34",1052.32987247238,-10.8626639160874,2021-05-24 05:34:00,2021-05-24,132,36,18,"Mxg","0N","Cntrl",10.78286589,18,22.5596124816258,12.9552529622906,"52 2021-05-22",40.25,7.72487133155213,18,139.047683967938,1563.23727252069,1.09378916321322,1.09444342664353,1.09330412589104,0.0110538939373996,-11.3061422860206,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,21.79099,"5/22/21 13:20",449.05082561836,1.62165634019207,2021-05-22 13:20:00,2021-05-22,130,35,17.5,18,"Mxg","0N","+C",10.78286589,18,9.61366239434493,21.36137,"5/24/21 5:35",1044.0719286434,2386.08170190183,2021-05-24 05:35:00,2021-05-24,132,36,18,"Mxg","0N","+C",10.78286589,18,22.3849874179849,12.7713250236399,"53 2021-05-22",40.25,7.61520001409587,18,137.073600253726,1599.84636776133,3.64765033368753,1.10744145416514,5.55980201204841,0.0588711388847121,4265.61352420884,4.56486605481451,95.4351339451855,0.347623680449692,6.25722624809445,151.569061980136,9.47397606635365,7.26757633364618,1448.27730578119,90.5260239336463
54,21.78542,"5/22/21 13:21",439.673690066044,-10.2192713039092,2021-05-22 13:21:00,2021-05-22,130,35,17.5,18,"Mxg","0N","+N",10.78286589,18,9.41308646019253,21.36969,"5/24/21 5:37",1434.44684592213,-12.6842740551304,2021-05-24 05:37:00,2021-05-24,132,36,18,"Mxg","0N","+N",10.78286589,18,30.7537887256563,21.3407022654637,"54 2021-05-22",40.2666666666667,12.7196238668327,18,228.953229602988,1612.04609698612,1.09179681718503,1.09449284055187,1.09060763883771,0.0110263303898927,-13.7715097186372,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,21.77306,"5/22/21 13:21",459.072336112477,-10.3214343965927,2021-05-22 13:21:00,2021-05-22,130,35,17.5,18,"Mxg","336N","Cntrl",9.460169749,19,11.2030472402401,21.35483,"5/24/21 5:37",1834.72127442634,-11.9878626382227,2021-05-24 05:37:00,2021-05-24,132,36,18,"Mxg","336N","Cntrl",9.460169749,19,44.8375063145019,33.6344590742618,"55 2021-05-22",40.2666666666667,20.0470285873084,18,360.84651457155,3488.40251859225,1.09255851133394,1.09438110563053,1.09195143720323,0.011040066537254,-12.5429069654672,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,21.78754,"5/22/21 13:22",453.869864153174,30.8867075052095,2021-05-22 13:22:00,2021-05-22,130,35,17.5,18,"Mxg","336N","+C",9.460169749,19,11.0755440782403,21.36345,"5/24/21 5:37",1946.54129196042,1710.48012119098,2021-05-24 05:37:00,2021-05-24,132,36,18,"Mxg","336N","+C",9.460169749,19,47.5688074142878,36.4932633360474,"56 2021-05-22",40.25,21.7599582624879,18,391.679248724783,3810.72154712452,2.9412660205885,1.13942962963787,3.4881153989514,0.0361418224643549,2232.63440733745,2.44894920456496,97.551050795435,0.532890324782866,9.59202584609159,249.777268856481,6.55459250348421,21.2270679377051,3560.94427826804,93.4454074965158
57,21.76942,"5/22/21 13:23",491.931268549434,-10.7665724516075,2021-05-22 13:23:00,2021-05-22,130,35,17.5,18,"Mxg","336N","+N",9.460169749,19,12.0050737700528,21.37408,"5/24/21 5:39",1838.89914217428,-12.6657554269202,2021-05-24 05:39:00,2021-05-24,132,36,18,"Mxg","336N","+N",9.460169749,19,44.9366691466855,32.9315953766328,"57 2021-05-22",40.2666666666667,19.6281032046156,18,353.30585768308,3195.34852807249,1.09181707193122,1.09389425891052,1.09105984220592,0.0110309527173711,-13.3580747054066,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,21.77725,"5/22/21 13:23",453.59338391828,-10.0734963089887,2021-05-22 13:23:00,2021-05-22,130,35,17.5,18,"Mxg","112N","Cntrl",10.19498156,20,10.2713628248054,21.37116,"5/24/21 5:39",1153.58595041116,-13.4151296523224,2021-05-24 05:39:00,2021-05-24,132,36,18,"Mxg","112N","Cntrl",10.19498156,20,26.1583120477714,15.8869492229659,"58 2021-05-22",40.2666666666667,9.46904258322471,18,170.442766498045,1771.72481885023,1.09099743738614,1.09465227300939,1.08863448259699,0.0110061616974184,-15.5754588500858,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,21.78885,"5/22/21 13:24",437.185704248258,19.7134154586571,2021-05-22 13:24:00,2021-05-22,130,35,17.5,18,"Mxg","112N","+C",10.19498156,20,9.89943093842345,21.36997,"5/24/21 5:40",1079.07316049765,1521.93817580397,2021-05-24 05:40:00,2021-05-24,132,36,18,"Mxg","112N","+C",10.19498156,20,24.4687849171216,14.5693539786982,"59 2021-05-22",40.2666666666667,8.68372091445587,18,156.306976460206,1888.68828313933,2.74228111087379,1.12721910094072,3.83966640688485,0.0399298365907475,2571.44589955077,2.80800578035496,97.191994219645,0.243839385227814,4.38910893410065,143.427710196072,7.59403822623761,8.43988152922806,1745.26057294326,92.4059617737624
