Sample.Name,F1R2_log,F1R2_ave,log_012,ave_012,log_025,ave_025,log_039,ave_039,log_sum,sum_012025039,BM005,BM009,BM012,BM16S,BM016,BM025,BM039,ave_sum,norB.001,norB.006,cnorB,norb_sum,log_norB.001,log_norB.006,log_cnorB,log_norb_sum,sample,timepoint,initial_name,Day,k_cl_weight,k_cl_volume_l,moisture_percent,dry_soil,nh4n_mgl_1,no3n_mgl_1,nh4n_mg_kg_1,no3n_mg_kg_1,nh4n_mgl_2,no3n_mgl_2,nh4n_mg_kg_2,no3n_mg_kg_2,Crop,Treatment,Addition,net_n_min,delta,net_min_rate_rel,net_min_rate_abs,net_nitr_rate_rel,net_nitr_rate_abs,cum_no3,cum_nh4,N2ON_flux_ug_g_d,cum_N2O_flux_ug_g
67d,6.904223674,8020000,9.341025064,2.19e+09,7.550641187,35500000,8.863154607,7.3e+08,9.471024962,2.96e+09,0,0,0,5008797569,0,0,38490974.72,2955500000,1.94e+09,7.01e+09,1.51e+09,8.95e+09,21.3859538100216,22.6706035379929,21.1353754877732,22.9149193692332,67,d,67d,30,39.027,0.0361361111111111,53.49931923,3.0002239232804,-0.009508846,0.66343647263353,-0.114529023293283,7.99074159239289,-0.009508846,0.565619705,-0.114529023293283,6.81259033631259,Miscanthus,0N,Control,7.87621256909961,15,0.531901247981839,-0.307746650402263,0.362627441377264,0.307369819629326,16.5097257346102,11.4157612283738,-0.002815249,-0.001217116
68d,6.879647348,7580000,9.279090429,1.9e+09,7.499168478,31600000,8.845990326,7.01e+08,9.420694267,2.63e+09,0,0,11229566.77,4885833883,0,0,34141761.07,2632600000,1.92e+09,6.03e+09,1.38e+09,7.95e+09,21.3755910229861,22.5200128476855,21.0453493361155,22.7964377656127,68,d,68d,30,39.203,0.0362990740740741,53.49931923,3.0476546176658,0.152141533,0.612793283125649,1.81208091760081,7.29867113134675,0.152141533,0.670980239,1.81208091760081,7.99170655904414,Miscanthus,0N,Carbon,9.11075204894756,15,0.453461284713377,-0.32766786013716,0.326376269317918,0.246130175009863,15.5591558857485,17.0824227622584,-0.00306302,-0.008467238
69d,6.986275021,9690000,9.283612747,1.92e+09,7.59658039,39500000,8.903520899,8.01e+08,9.441171837,2.76e+09,0,0,0,4769666686,0,0,80846614.34,2760500000,2.51e+09,7.4e+09,1.63e+09,9.91e+09,21.6435485900901,22.7247458371565,21.2118458517651,23.0168101852883,69,d,69d,30,39.304,0.0363925925925926,53.49931923,3.2945732325545,0.076070766,2.47472286647995,0.840294690641286,27.3363421305852,0.076070766,3.022183719,0.840294690641286,33.3837171196388,Miscanthus,0N,Nitrogen,28.1766368212264,15,0.412778317273627,-0.137854874021546,0.261503035652661,0.691968862116308,90.4578086624032,18.1620546787023,-0.003015872,-0.004387618
70d,7.463763848,29100000,9.339457876,2.19e+09,8.094750838,1.24e+08,8.909611603,8.12e+08,9.494365616,3.12e+09,13419304.99,0,19442196.71,5566299607,0,42454106.91,67362693.5,3.126e+09,2.23e+09,8.17e+09,1.67e+09,1.04e+10,21.5252674224184,22.8237347458183,21.2360894633751,23.0650716430937,70,d,70d,30,39.574,0.0366425925925926,52.08002904,3.1948244639032,-0.057053075,4.93975243539322,-0.654362268412557,56.6558000426859,-0.057053075,5.517564772,-0.654362268412557,63.282937866524,Miscanthus,112N,Control,56.0014377742733,15,2.01255568820895,1.00136723602974,2.03083115607516,1.63463221611539,155.24161531109,13.2548150894712,-0.000805098,0.021886218
71d,7.247964352,17700000,9.151912448,1.42e+09,7.889604584,77600000,8.727807461,5.34e+08,9.307635709,2.03e+09,0,0,9006344.55,3233968431,22392305.88,0,42913166.88,2031600000,1.38e+09,5.09e+09,1.09e+09,6.47e+09,21.0453493361155,22.3505436675088,20.8094435331875,22.5904419454592,71,d,71d,30,39.807,0.0368583333333333,52.08002904,3.217826049964,0.038035383,4.07666822055997,0.435673278575976,46.6958728749453,0.038035383,4.713497544,0.435673278575976,53.9903838632121,Miscanthus,112N,Carbon,47.1315461535212,15,2.2518444557936,0.641564668672148,2.17887996924469,1.28714407494208,106.333900598236,14.5384163006948,-0.000810566,0.012440104
72d,7.394719526,24800000,9.225438017,1.68e+09,8.021842998,1.05e+08,8.800484978,6.32e+08,9.383333887,2.42e+09,12186794.96,19706873.29,9340429.072,3948418977,0,0,22190357.4,2.417e+09,1.86e+09,5.58e+09,1.55e+09,7.44e+09,21.3438423246715,22.4424546133396,21.1615207678776,22.7301366857914,72,d,72d,30,39.883,0.0369287037037037,52.08002904,2.925514227108,-0.057053075,10.9036530548367,-0.720179749097629,137.636579996431,-0.057053075,9.970433628,-0.720179749097629,125.856571071894,Miscanthus,112N,Nitrogen,136.916400247334,15,6.21729028937216,3.96405463964214,6.18785404153219,4.69442755548838,314.910062319683,11.5837079394119,-0.000805094,0.018105862
37f,7.580045302,3.8e+07,8.972688844,9.39e+08,8.496340104,3.14e+08,8.433009978,2.71e+08,9.182885132,1.52e+09,61289346.52,64731572.41,61143677.9,1544713092,18512686.21,0,11774608.8,1.524e+09,2.96e+09,2.99e+09,1.8e+09,5.95e+09,21.8084551052824,21.818539224349,21.3110525018485,22.506657056504,37,f,37g,86,37.96,0.0351481481481481,54.70784056,3.12515900136,0.127961746,21.4758248605779,1.43916466450073,241.535062207967,0.127961746,16.69980827,1.43916466450073,187.819990875406,Miscanthus,336N,Control,242.974226872467,27,4.41197578646969,5.95283454628376,4.40760722833021,6.29448824298053,644.498262056576,20.925116710766,0.000603259,-0.022797381
38f,4.958561963,90900,6.668836089,4660000,6.761431785,5770000,6.167698395,1470000,7.075894443,11900000,0,0,0,0,0,0,0,11900000,3.6e+07,12900000,29200000,48900000,17.3990294964204,16.3727378693319,17.1896792672385,17.7052879544451,38,f,38g,86,37.85,0.0350462962962963,54.70784056,3.1446346299192,0.049216056,20.3241188201436,0.548502666955439,226.508060222623,0.049216056,15.98695078,0.548502666955439,178.171228090998,Miscanthus,336N,Carbon,227.056562889579,27,3.75963318093853,5.94639110580813,3.77497413369741,6.32328232246166,555.619227415256,24.9800700325473,0.000152706,-0.0139963
39f,7.644860018,44100000,9.093079959,1.24e+09,8.550328701,3.55e+08,8.51573945,3.28e+08,9.283754567,1.92e+09,17887706.66,91823856.5,62012628.13,2475303866,30293595.45,33678448,25074209.13,1.923e+09,3.83e+09,3.99e+09,2.07e+09,7.82e+09,22.066130640139,22.1070570678482,21.4508144442237,22.7799503915036,39,f,39f,86,37.71,0.0349166666666667,54.70784056,3.2261605169112,0,20.5172038790473,0,222.057261261949,0,16.09163615,0,174.159435845051,Miscanthus,336N,Nitrogen,222.057261261949,27,4.02688822786785,3.95574648681822,4.07747724814817,4.21488525891375,715.967415913886,14.3039373249415,0.001243812,-0.022042887
40f,7.263664635,18400000,9.008709764,1.02e+09,8.243765053,1.75e+08,8.414866218,2.6e+08,9.163008179,1.46e+09,33579771.25,40119040.61,84408759.45,2175229624,40246359.88,64719156.68,10288552.42,1.455e+09,3.33e+09,3.17e+09,1.9e+09,6.5e+09,21.9262381409388,21.8769974248356,21.3651197231188,22.595068013848,40,f,40f,86,37.43,0.0346574074074074,48.8302975,3.432975340725,-0.019686422,20.9568951810951,-0.198743154241259,211.56914402192,-0.019686422,16.09662116,-0.198743154241259,162.502523920548,Miscanthus,112N,Control,211.370400867678,27,2.70096556810416,5.9991413574336,2.80379083808252,6.26510359608628,505.699430451874,9.66154504610313,0.00133224,-0.039105717
41f,7.152365035,14200000,9.021127408,1.05e+09,8.163256956,1.46e+08,8.453224299,2.84e+08,9.17009176,1.48e+09,0,24285729.27,54668973.66,2272670190,23494731.27,38356144.33,14107404.49,1.48e+09,3.55e+09,3.56e+09,1.96e+09,7.11e+09,21.9902134404337,21.9930263818103,21.3962103101888,22.6847680807616,41,f,41f,86,37.91,0.0351018518518518,48.8302975,3.442185887175,0.07874569,15.8558035625668,0.803012863032904,161.690299678168,0.07874569,13.42963686,0.803012863032904,136.949351062145,Miscanthus,112N,Carbon,162.4933125412,27,1.50817149346718,2.19577428368191,1.48814779088534,2.64937975209059,478.976015986023,18.0747661537674,0.001282435,0.183262957
42f,7.086990113,12200000,8.971183809,9.36e+08,8.125564168,1.34e+08,8.367075102,2.33e+08,9.114669863,1.3e+09,0,0,34220788.42,1781542719,0,0,15893076.12,1.303e+09,3.08e+09,2.77e+09,1.67e+09,5.85e+09,21.8481954339319,21.7421131571457,21.2360894633751,22.4897074981902,42,f,42f,86,38.07,0.03525,48.8302975,3.10804772985,0.137804957,20.2141436893964,1.56291831930279,229.259209312597,0.137804957,15.92713057,1.56291831930279,180.637944263358,Miscanthus,112N,Nitrogen,230.8221276319,27,2.19554844484662,5.77290994679891,2.18220141509494,5.98954463563867,752.100380234549,13.8755122636505,0.001221146,-0.040834732
43f,6.122581773,1330000,8.410650544,2.57e+08,7.812049334,64900000,7.851234069,7.1e+07,8.594714823,3.93e+08,0,0,0,612582566,0,0,0,392900000,1.42e+09,2.47e+08,7.31e+08,1.667e+09,21.0739227085596,19.3248988945923,20.4099240177141,21.2342914407151,43,f,43f,86,37.85,0.0350462962962963,38.54459018,4.2226012087322,0.118118535,5.85279504291936,0.980347650906236,48.5764056552315,0.118118535,6.241241777,0.980347650906236,51.8003945343532,Miscanthus,336N,Control,49.5567533061377,27,-0.425809491847593,-0.202625126090572,-0.425270683670884,0.00429181392350894,337.594778626855,13.2283342004609,0.112966122,3.040971005
44f,6.008590701,1020000,8.375930373,2.38e+08,7.778613225,60100000,7.783635134,60800000,8.554455498,3.58e+08,0,0,0,574320200.7,0,0,0,358900000,1.14e+09,3.32e+08,6.64e+08,1.472e+09,20.8542940993528,19.6206455268808,20.3137927074407,21.1098878572531,44,f,44f,86,37.76,0.034962962962963,38.54459018,4.0339331005848,0.009843211,8.21140477269478,0.0853132198894767,71.1700054966218,0.009843211,8.20533863,0.0853132198894767,71.1174289374481,Miscanthus,336N,Carbon,71.2553187165113,27,1.09371520810315,0.906083409254764,1.07996684007396,1.08015747423369,180.262667679817,12.9755045925368,0.575877202,19.37116526
45f,5.914146291,821000,8.242374466,1.75e+08,7.577746575,37800000,7.652118398,44900000,8.410679009,2.57e+08,0,0,0,316309263.8,0,0,0,257700000,9.54e+08,98100000,5e+08,1052100000,20.6761742294126,18.4014979245356,20.0301186563865,20.7740540037785,45,f,45f,86,37.75,0.0349537037037037,38.54459018,4.2852857267486,0.167334591,11.6245171952933,1.36489468524477,94.8174650774525,0.167334591,10.70781736,1.36489468524477,87.3402380099385,Miscanthus,336N,Nitrogen,96.1823597626972,27,-0.60932795486706,1.0599263042132,-0.60911098055669,1.52659085741566,496.835195160488,40.1890376395862,0.584730404,19.93779456
46f,5.747806343,560000,7.913823506,8.2e+07,7.620206826,41700000,7.380789025,2.4e+07,8.169499768,1.48e+08,0,0,0,391466095.1,0,0,0,147700000,5.46e+08,3.45e+08,3.56e+08,8.91e+08,20.1181295337092,19.6590549749956,19.6904412888163,20.6078549854351,46,f,46f,86,37.96,0.0351481481481481,39.06003785,3.9336745567825,-0.147648169,8.07858721148773,-1.3192651407491,72.1837498344949,-0.147648169,8.100653265,-1.3192651407491,72.380914319431,Miscanthus,112N,Control,70.8644846937458,27,-0.083616206981189,1.04820676933071,-0.0405208297649095,1.2213790740382,336.36681009662,2.89984209621827,0.283006976,20.88639309
47f,6.49564772,3130000,8.637260681,4.34e+08,7.902360317,79900000,8.053644479,1.13e+08,8.79711807,6.27e+08,0,0,20307767.59,1085856278,0,0,0,626900000,1.61e+09,1.3e+09,1.05e+09,2.91e+09,21.1995000159428,20.9856301014139,20.7720560011158,21.7914189181298,47,f,47f,86,37.87,0.0350648148148148,39.06003785,4.08297746405,0.23623707,0.431876420916939,2.0288157808561,3.70897631830574,0.23623707,0.299101044,2.0288157808561,2.56869473591818,Miscanthus,112N,Carbon,5.73779209916184,27,-1.05061706668599,-1.77423339944315,-1.12575839190288,-1.75640999026452,183.711497147063,5.7043868513128,0.011142413,0.749127407
48f,6.899924346,7940000,9.004434206,1.01e+09,7.862542243,72900000,8.411130079,2.58e+08,9.127377163,1.34e+09,0,31102718.59,17972405.28,2179085858,0,0,0,1340900000,3.13e+09,3.28e+09,1.84e+09,6.41e+09,21.8642988414985,21.9111092593425,21.3330314085673,22.581125107879,48,f,48f,86,37.39,0.0346203703703704,39.06003785,4.3115023221125,-0.177177802,10.2996695145651,-1.42269693215489,82.7039733825179,-0.177177802,9.775619109,-1.42269693215489,78.4959693556252,Miscanthus,112N,Nitrogen,81.281276450363,27,-0.882619578010509,0.398257100177634,-0.836309245632965,0.694042986353728,565.525506002763,6.00364553966164,0.632834816,28.98557513
49f,6.149353348,1410000,8.34242653,2.2e+08,7.577649149,37800000,7.950211073,89200000,8.540309535,3.47e+08,0,0,18569031.82,675376336,0,0,0,3.47e+08,1.21e+09,5.83e+08,8.1e+08,1.793e+09,20.9138861965551,20.1836977443148,20.5125448056308,21.3071560315694,49,f,49f,86,37.66,0.0348703703703704,51.50953066,3.5412589759002,0.033313761,9.61908470097011,0.328036777994951,94.7180221580733,0.033313761,9.236052221,0.328036777994951,90.9463453246827,Miscanthus,0N,Control,95.0460589360682,27,-0.522019544519924,2.96611403045976,-0.619413878697496,3.30346550806597,271.339283521499,9.2795936631716,0.034970807,0.37052813
50f,6.646421049,4430000,8.86694419,7.36e+08,7.642253848,43900000,8.437909249,2.74e+08,9.022878245,1.05e+09,0,19515368.3,31203583.2,1877560109,0,0,11700378.23,1053900000,2.9e+09,2.59e+09,1.66e+09,5.49e+09,21.7879765739388,21.6749237126579,21.2300834393149,22.4261940924678,50,f,50f,86,37.91,0.0351018518518518,51.50953066,3.091267420425,0.122150459,9.97759494306198,1.38703862600933,113.297237636269,0.122150459,9.48936167,1.38703862600933,107.753268225234,Miscanthus,0N,Carbon,114.684276262278,27,1.10695859851061,3.76705230356955,0.957526630515343,4.05385069452118,236.701770014049,8.85341976717908,0.004136024,0.135127176
51f,6.599436569,3980000,8.775832366,5.97e+08,7.613708226,41100000,8.334650743,2.16e+08,8.931452906,8.54e+08,0,0,22826806.79,1508056315,0,0,14345900.52,854100000,2.57e+09,2.15e+09,1.39e+09,4.72e+09,21.6671717358535,21.488733679086,21.052569584089,22.2750746365439,51,f,51f,86,37.78,0.0349814814814815,51.50953066,3.440398799673,0.033313761,20.9387692251414,0.338729543101446,212.902401885478,0.033313761,15.93900995,0.338729543101446,162.06556677443,Miscanthus,0N,Nitrogen,213.24113142858,27,2.33836729348424,6.82277535979941,2.30158435936876,7.22665429296659,560.57796413687,11.1243634210698,0.001691981,-0.003444852
52f,6.498080646,3150000,8.74514936,5.56e+08,7.696780013,49700000,8.301593531,2e+08,8.906390894,8.06e+08,0,0,43226912.37,1609322681,0,0,15318898.95,805700000,1.98e+09,1.86e+09,1.2e+09,3.84e+09,21.4063626816529,21.3438423246715,20.9055873937404,22.068738203546,52,f,52f,86,38.01,0.0351944444444445,44.67019051,3.7828990748313,1.243713761,0.31190632184297,11.5709708349165,2.90184049291956,1.243713761,0.077941369,11.5709708349165,0.725132531143928,Miscanthus,0N,Control,14.4728113278361,27,0.151234402614494,0.205762468550978,0.00877653672817619,0.0130262152329807,17.6121295085607,30.5163804899202,0.002028759,0.094753085
53f,6.508029646,3220000,8.748215707,5.6e+08,7.745780932,55700000,8.352570617,2.25e+08,8.924758465,8.41e+08,12137735.78,0,30223132.49,1750259140,0,0,9800162.25,840700000,2.23e+09,1.98e+09,1.31e+09,4.21e+09,21.5252674224184,21.4063626816529,20.9932929741595,22.1607284846407,53,f,53f,86,38.01,0.0351944444444444,44.67019051,3.6584070034788,1.388073394,0.348760923245291,13.3534819672853,3.35513433193128,1.388073394,0.136397396,13.3534819672853,1.31216416635003,Miscanthus,0N,Carbon,16.7086162992166,27,-0.0521989746678189,0.300604621639722,0.0166914581401041,-0.000449870510776611,16.7971358328556,39.0728350950662,0.001839828,-0.040666037
54f,6.445735007,2790000,8.651568361,4.48e+08,7.684056522,48300000,8.285701235,1.93e+08,8.838644955,6.9e+08,0,0,32085144.26,1486549640,0,0,7275062.172,689300000,1.86e+09,1.64e+09,1.06e+09,3.5e+09,21.3438423246715,21.2179620787825,20.7815347450704,21.9760288054418,54,f,54f,86,37.73,0.0349351851851852,44.67019051,3.7452748043781,0.255405505,4.47387699287238,2.38237221046116,41.7314427926708,0.255405505,5.226943056,2.38237221046116,48.7558946009301,Miscanthus,0N,Nitrogen,44.1138150031319,27,-0.216984737359624,0.938188474925378,-0.24770763369795,1.15955563246902,234.28285631621,14.1564743208271,0.231705802,3.438415193
55f,7.722117155,52700000,8.920507371,8.33e+08,8.618340429,4.15e+08,8.495198987,3.13e+08,9.19333799,1.56e+09,66013673.33,131887079.1,68969007.4,1676593538,54488187.6,53495303.61,21040472.61,1.561e+09,2.85e+09,3e+09,1.6e+09,5.85e+09,21.770584831227,21.8218781256145,21.1932694661921,22.4897074981902,55,f,55f,86,38.02,0.0352037037037037,53.54534388,3.293635118908,0.299823853,18.182088158432,3.20463855383418,194.337508903013,0.299823853,14.77963209,3.20463855383418,157.970682896597,Miscanthus,336N,Control,197.542147456847,27,1.15857181029345,4.98938255891789,1.17393703753513,5.25092316756242,620.583153612146,20.6565393532905,0.008146679,0.01517428
56f,7.795915055,62500000,9.02464614,1.06e+09,8.660939883,4.58e+08,8.586960107,3.86e+08,9.279393363,1.9e+09,99463612.72,133431744.1,89936156.61,2287316704,54969195.68,65389124.79,28426172.48,1.904e+09,3.39e+09,3.71e+09,2.03e+09,7.1e+09,21.9440957583388,22.0342977135658,21.4313016300001,22.6833606209937,56,f,56f,86,37.87,0.0350648148148148,53.54534388,2.9470833842528,0.255405505,16.813239789549,3.03885081208175,200.046304359008,0.255405505,13.29387474,3.03885081208175,158.172401371545,Miscanthus,336N,Carbon,203.08515517109,27,2.75804648019817,5.22833300998501,2.68624200253615,5.48010904130558,501.770250445666,17.3741103258673,0.001978313,-0.003088367
57f,7.703813557,50600000,8.988960676,9.75e+08,8.575282516,3.76e+08,8.564271555,3.67e+08,9.2349347,1.72e+09,57963313.39,107749082.2,52435551.74,2002607463,23347404.82,56384587.93,17963929.99,1.718e+09,3.63e+09,3.57e+09,1.94e+09,7.2e+09,22.0124984852232,21.995831432738,21.3859538100216,22.6973468629684,57,f,57f,86,37.93,0.0351203703703704,53.54534388,3.4687691724804,0.044418349,21.782534473555,0.449724034823821,220.542399991862,0.044418349,16.36281615,0.449724034823821,165.669185499406,Miscanthus,336N,Nitrogen,220.992124026686,27,-0.209095398311764,3.44534378813199,-0.188924194274106,3.73204303791298,931.214781379605,11.3898685022326,0.002211144,0.182634874
58f,6.765398299,5830000,8.75551071,5.7e+08,7.827831619,67300000,8.342110936,2.2e+08,8.932796314,8.57e+08,0,0,24729297.02,1340475455,0,0,0,857300000,2.64e+09,1.98e+09,1.41e+09,4.62e+09,21.6940447541046,21.4063626816529,21.0668555413365,22.2536605420401,58,f,58f,86,37.74,0.0349444444444444,45.74196993,3.4274797595219,0.055522936,11.3191429562575,0.566077202076632,115.402916996026,0.055522936,10.931277,0.566077202076632,111.448477783751,Miscanthus,112N,Control,115.968994198103,27,0.909898462240394,3.10851735573183,0.915245439635308,3.37766335364075,342.432906687599,9.59227338832131,0.001898172,-0.032655359
59f,7.098133919,12500000,8.762603282,5.79e+08,8.120062811,1.32e+08,8.322234727,2.1e+08,8.964142599,9.21e+08,15108022.69,39805872.9,19614947.72,1614011235,18006113.08,19234417.81,0,9.21e+08,2.55e+09,2.38e+09,1.5e+09,4.93e+09,21.6593591961167,21.5903663246298,21.1287309450546,22.318604825001,59,f,59f,86,37.67,0.0348796296296296,45.74196993,3.5560712907878,0.033313761,10.2324915361332,0.3267571289305,100.365118070954,0.033313761,10.20057666,0.3267571289305,100.052081866622,Miscanthus,112N,Carbon,100.691875199884,27,0.726036598883776,2.3909367355435,0.720572916193753,2.59745875445132,275.30804963443,7.48429065537378,0.00209206,-0.015869284
60f,7.041054402,1.1e+07,8.763878326,5.81e+08,8.114855636,1.3e+08,8.334672292,2.16e+08,8.967072152,9.27e+08,15988841.05,0,13077701.86,1449600428,0,0,0,9.27e+08,2.08e+09,2.19e+09,1.47e+09,4.27e+09,21.4556337306596,21.5071673807748,21.1085282377371,22.1748796641869,60,f,60f,86,37.54,0.0347592592592593,45.74196993,3.4708861835779,0.088836697,18.0605649216766,0.889656882835656,180.867889431659,0.088836697,14.82834544,0.889656882835656,148.498762642658,Miscanthus,112N,Nitrogen,181.757546314495,27,0.191353369251639,4.59469893957032,0.253997770532968,4.86400820180908,623.397344947982,14.7851449589685,0.001403016,-0.039183929
61f,6.765464324,5830000,8.779258422,6.02e+08,7.814475175,65200000,8.405825791,2.55e+08,8.964423049,9.21e+08,0,0,45921994.72,1774918420,0,10362940.48,0,922200000,2.2e+09,2.51e+09,1.31e+09,4.71e+09,21.5117231973107,21.6435485900901,20.9932929741595,22.2729537449747,61,f,61f,86,37.99,0.0351759259259259,51.65241239,3.6304203536349,0.133255046,9.0915212744173,1.29113688519807,88.0897107638473,0.133255046,9.416291637,1.29113688519807,91.2364808632676,Miscanthus,0N,Control,89.3808476490454,27,1.79963066018526,2.67455335575184,1.78945067128107,2.95878090994825,156.522405549098,16.7671502609529,0.00088266,-0.043409205
62f,6.756363305,5710000,8.827058107,6.72e+08,7.82140935,66300000,8.397004466,2.49e+08,8.994433666,9.87e+08,0,0,26857936.9,2034650531,0,0,0,987300000,2.57e+09,2.96e+09,1.33e+09,5.53e+09,21.6671717358535,21.8084551052824,21.0084447791801,22.4334536524807,62,f,62f,86,38,0.0351851851851852,51.65241239,3.6251021189978,0.15546422,6.85105706022684,1.50893331851369,66.4962540269057,0.15546422,7.506728098,1.50893331851369,72.8601869941207,Miscanthus,0N,Carbon,68.0051873454194,27,1.28560245312116,1.95325350955599,1.22598492890523,2.20724704035742,117.561288760932,13.2446347201967,0.001838283,-0.023019052
63f,6.857952315,7210000,8.916093475,8.24e+08,7.804363278,63700000,8.469786294,2.95e+08,9.07299359,1.18e+09,0,0,42476589.07,2155520078,0,0,11511557.69,1182700000,2.97e+09,3.43e+09,1.57e+09,6.4e+09,21.811827789761,21.9558260981243,21.1743414563066,22.579563827312,63,f,63f,86,37.66,0.0348703703703704,51.65241239,3.5559650687155,0.222091743,10.4227701527366,2.1778676631963,102.207375069197,0.222091743,10.27851803,2.1778676631963,100.792815350714,Miscanthus,0N,Nitrogen,104.385242732393,27,0.803294573252021,1.8813178634819,0.827156078170845,2.25355421687334,329.637416071234,20.0635508390782,0.001825874,0.005804355
64f,7.363957499,23100000,8.723511338,5.29e+08,8.407442142,2.56e+08,8.281653556,1.91e+08,8.98939237,9.76e+08,39884047.93,39886649.83,29902077.96,1340567181,0,20491235.54,15920505.61,9.76e+08,2.48e+09,1.7e+09,1.1e+09,4.18e+09,21.6315243971233,21.2538940880086,20.8185760167507,22.1535770834831,64,f,64f,86,37.87,0.0350648148148148,52.29109668,3.1549897765516,0.099941284,5.85912228153399,1.11075561697862,65.1187649818315,0.099941284,6.722443072,1.11075561697862,74.713782965236,Miscanthus,336N,Control,66.2295205988101,27,-0.168982192807631,0.10133955153119,-0.175797455097783,0.334358982097217,377.021736148566,7.88339385163575,0.054880042,0.544857251
65f,7.321595427,2.1e+07,8.737400133,5.46e+08,8.418774398,2.62e+08,8.338949285,2.18e+08,9.01148332,1.03e+09,31935717.56,27536353.28,26827120.08,1495811868,16624495.99,28484786.97,0,1.026e+09,2.61e+09,1.88e+09,1.24e+09,4.49e+09,21.682616058281,21.3545376137883,20.9383772165634,22.2251185387006,65,f,65f,86,37.96,0.0351481481481481,52.29109668,3.6974400073,0.033313761,9.51667942366727,0.316683165835879,90.4662841320174,0.033313761,9.162982188,0.316683165835879,87.1040110960036,Miscanthus,336N,Carbon,90.7829672978533,27,0.176758676521049,1.45228875639484,0.152839346034144,1.62094505739304,326.528289025855,4.07058902370097,0.081306523,1.489477656
66f,7.216776106,16500000,8.64264272,4.39e+08,8.293166868,1.96e+08,8.235192804,1.72e+08,8.907120355,8.07e+08,19516958.78,0,32531741.57,1264961325,0,9890985.371,10721654.39,8.07e+08,2.3e+09,1.26e+09,9.84e+08,3.56e+09,21.5561749598815,20.9543775579098,20.7071364550165,21.9930263818103,66,f,66f,86,37.93,0.0351203703703704,52.29109668,3.4808415862272,0.099941284,14.8191487637811,1.00836962051317,149.51958607278,0.099941284,12.59727376,1.00836962051317,127.101710649141,Miscanthus,336N,Nitrogen,150.527955693293,27,-0.385559778792814,1.82945561587751,-0.403069941421816,2.2664684532489,781.279398199812,14.8576462017267,0.004253433,0.139606193
67f,6.54731168,3530000,8.933842492,8.59e+08,7.644093124,44100000,8.46087279,2.89e+08,9.076185269,1.19e+09,0,0,27064190.34,2775063265,0,0,0,1192100000,3.2e+09,3.44e+09,1.65e+09,6.64e+09,21.8864166467521,21.9587373083317,21.2240411248589,22.6163778004348,67,f,67f,86,38.14,0.0353148148148148,53.49931923,3.2638827832463,0.066627523,6.06876315999482,0.720901696713063,65.6632794076706,0.066627523,6.478876294,0.720901696713063,70.1006536463714,Miscanthus,0N,Control,66.3841811043837,27,0.983105152270964,1.99599143626852,0.966878825900148,2.30678092998954,121.730556250647,12.4194538097879,0.001465904,-0.012011877
68f,6.640207399,4370000,8.924827678,8.41e+08,7.720507453,52500000,8.477696511,3e+08,9.077004725,1.19e+09,13973513.31,0,25476124.57,2420187909,0,0,0,1193500000,3.08e+09,3.4e+09,1.59e+09,6.48e+09,21.8481954339319,21.9470412685685,21.1869998531786,22.5919863473106,68,f,68f,86,37.99,0.0351759259259259,53.49931923,3.0997353801282,0.055522936,5.35523818758097,0.630076585390702,60.7714655288566,0.055522936,5.855345343,0.630076585390702,66.4467023141714,Miscanthus,0N,Carbon,61.4015421142473,27,1.46365227589319,1.75465822826823,1.47940829194327,2.11721285269103,97.1580630609933,18.7679883663921,0.001911484,-0.017679529
69f,6.727188913,5340000,8.986901006,9.7e+08,7.772371951,59200000,8.545650078,3.51e+08,9.14012226,1.38e+09,0,0,36923449.83,2837280442,0,11211034.84,0,1380200000,3.4e+09,3.88e+09,1.71e+09,7.28e+09,21.9470412685685,22.0791009905816,21.259759207461,22.708396699155,69,f,69f,86,37.77,0.0349722222222222,53.49931923,3.2564426743231,0.210987156,7.04925619017863,2.2658742817269,75.7047424565971,0.210987156,7.292389333,2.2658742817269,78.3158451691924,Miscanthus,0N,Nitrogen,77.970616738324,27,0.181369160059488,1.76763543728794,0.180197750051158,2.17584937991691,237.001954324216,22.6621751719311,0.00195128,-0.012904354
70f,7.510555116,32400000,8.922061669,8.36e+08,8.447052305,2.8e+08,8.493274008,3.11e+08,9.154430531,1.43e+09,0,55766001.3,38707119.05,2571373006,18772309.3,33076770.04,14715915.61,1.427e+09,2.93e+09,3.67e+09,1.51e+09,6.6e+09,21.7982682599754,22.0234574990129,21.1353754877732,22.6103354859788,70,f,70f,86,38.17,0.0353425925925926,52.08002904,3.3031235982728,0.044418349,17.7784368608754,0.475265174201616,190.224807583829,0.044418349,14.27788453,0.475265174201616,152.769777156306,Miscanthus,112N,Control,190.700072758031,27,1.27818706730163,5.54515346385941,1.27167521804215,5.85512928825461,501.35599959161,14.0295255078685,0.00087753,0.022465676
